id,age,status,sex,orientation,body_type,diet,drinks,drugs,education,height,income,offspring,pets,smokes
20277,26,0,0,0,3,4,1,0,1,72.0,0,0,1,0
20293,28,0,0,0,1,0,2,0,1,75.0,0,1,0,0
20295,36,0,0,0,4,0,2,1,1,72.0,0,0,0,2
20298,27,0,0,1,1,0,0,0,1,70.0,30000,1,0,2
20301,41,0,1,0,4,0,2,0,3,62.0,100000,0,0,0
20308,42,0,0,0,4,0,2,0,1,71.0,0,1,1,0
20333,18,0,1,0,4,0,0,0,6,65.0,20000,0,0,0
20340,40,0,0,0,4,0,2,0,2,72.0,0,1,1,0
20351,27,0,0,0,2,0,1,0,1,67.0,20000,1,0,0
20384,26,0,0,0,4,0,2,0,3,72.0,0,0,2,0
20385,29,0,0,0,4,0,2,0,1,74.0,0,1,1,0
20387,33,0,1,0,4,4,1,0,1,61.0,0,1,1,0
20393,34,0,0,0,4,0,2,0,1,68.0,60000,0,0,2
20398,52,1,0,1,1,0,2,0,1,72.0,0,0,0,0
20406,36,0,1,0,4,0,2,0,1,62.0,0,0,1,0
20413,49,0,0,0,2,0,0,0,1,66.0,20000,0,0,4
20417,22,0,0,0,4,0,0,0,1,66.0,70000,0,1,0
20421,29,0,0,0,4,0,2,0,1,77.0,0,0,0,0
20432,38,0,1,0,1,0,2,0,2,68.0,0,1,1,0
20435,28,0,1,0,1,0,2,0,2,59.0,60000,1,1,0
20442,25,0,1,0,4,1,2,1,2,69.0,0,0,1,1
20447,19,0,0,0,0,0,1,0,1,71.0,20000,0,1,0
20448,22,0,0,0,1,0,3,0,2,71.0,30000,0,2,0
20459,43,0,1,0,1,0,2,0,1,63.0,80000,2,0,0
20461,53,0,0,0,4,0,0,0,3,74.0,0,0,1,0
20467,23,0,1,0,1,0,1,0,1,56.0,0,0,0,0
20473,25,0,0,0,1,0,2,0,1,72.0,0,0,0,1
20482,48,0,0,0,5,0,1,0,2,72.0,0,2,0,0
20487,30,0,0,0,0,0,0,0,1,71.0,0,1,0,0
20489,35,0,0,0,4,0,2,0,3,71.0,0,1,0,0
20503,22,2,0,1,4,0,1,0,1,68.0,0,1,1,0
20506,32,0,0,0,1,0,2,0,3,68.0,0,1,1,0
20507,18,0,1,2,2,0,2,1,0,68.0,0,0,0,3
20526,29,0,1,0,4,1,1,0,3,66.0,0,0,0,0
20527,28,0,0,0,4,0,2,0,1,69.0,70000,0,1,0
20531,32,0,0,0,1,0,2,0,2,70.0,150000,1,0,0
20534,36,0,0,0,1,0,2,0,1,63.0,100000,1,1,0
20536,41,0,0,0,4,0,3,1,1,69.0,150000,1,1,0
20539,25,1,0,2,1,0,1,1,6,69.0,80000,1,0,1
20553,24,0,1,0,2,0,2,1,1,60.0,0,0,0,3
20555,20,0,0,0,0,0,3,2,0,72.0,1000000,0,0,4
20562,19,0,0,0,4,0,3,1,1,70.0,20000,0,0,3
20570,33,0,0,1,0,0,3,0,1,71.0,0,0,2,1
20579,30,0,1,0,2,1,2,0,1,67.0,0,0,0,3
20586,51,0,1,0,4,1,2,0,2,64.0,0,2,0,0
20593,26,1,0,0,0,1,2,0,1,70.0,0,0,1,0
20595,39,0,1,0,2,0,2,0,1,72.0,70000,2,0,0
20600,39,0,1,0,4,0,1,0,1,64.0,0,0,1,0
20613,24,0,1,0,2,0,2,0,1,66.0,0,1,2,1
20620,23,0,0,0,1,0,2,0,1,67.0,0,0,0,0
20623,28,0,0,0,0,0,2,1,1,72.0,40000,0,0,0
20630,23,0,1,0,1,1,2,1,1,64.0,20000,1,1,1
20635,19,0,0,0,2,0,1,0,0,73.0,0,0,0,0
20636,25,0,0,0,4,0,2,0,3,69.0,0,0,0,0
20637,30,0,0,0,4,0,2,0,1,72.0,70000,1,0,0
20647,26,0,0,1,0,0,2,0,2,75.0,0,1,1,0
20648,63,0,1,0,0,0,2,0,2,60.0,0,2,1,0
20651,28,0,0,0,1,0,1,0,1,73.0,30000,0,0,2
20652,39,1,0,0,4,0,0,1,1,70.0,0,0,0,0
20654,23,0,0,0,4,0,3,0,1,75.0,0,0,1,0
20664,32,0,0,0,0,0,2,0,2,73.0,150000,0,0,0
20666,42,0,1,0,1,0,2,0,1,65.0,0,3,0,0
20667,28,0,0,0,4,0,2,0,0,70.0,50000,1,1,3
20669,24,0,1,0,4,0,1,0,1,67.0,0,0,2,0
20673,49,0,1,0,4,0,2,0,4,69.0,60000,1,0,0
20674,25,0,0,0,4,0,2,0,6,70.0,0,1,0,0
20681,33,0,1,0,2,0,2,0,1,63.0,0,1,1,1
20685,38,0,1,0,4,0,1,0,2,67.0,70000,1,0,0
20688,30,0,0,0,1,0,0,0,1,72.0,0,0,0,0
20713,35,0,1,0,4,0,3,0,2,65.0,0,0,1,0
20714,18,0,1,0,0,0,2,0,1,66.0,20000,1,0,0
20724,29,0,0,0,1,0,3,1,1,65.0,50000,1,0,2
20728,27,0,0,0,4,0,2,0,1,70.0,0,0,1,0
20741,51,0,0,0,4,0,2,0,1,70.0,0,1,0,0
20753,54,0,0,0,2,0,1,0,1,75.0,0,0,2,0
20755,23,0,0,0,1,0,2,0,2,71.0,0,1,0,0
20757,27,0,0,0,1,0,2,0,1,72.0,0,1,1,0
20771,44,0,1,0,4,0,2,0,2,65.0,0,2,0,0
20778,22,0,1,2,1,0,3,1,1,68.0,20000,0,0,4
20779,51,0,0,0,4,0,2,1,0,72.0,0,2,1,0
20796,25,0,0,0,1,0,3,1,1,72.0,50000,0,1,4
20805,34,0,0,0,1,0,2,0,1,69.0,0,1,1,0
20812,32,0,0,0,2,1,1,0,1,70.0,0,0,0,0
20836,31,0,0,0,4,0,2,0,0,69.0,60000,2,1,0
20842,48,0,0,0,1,0,2,0,3,70.0,0,0,0,0
20856,38,0,0,0,0,0,2,0,0,69.0,20000,2,1,0
20857,45,0,1,0,4,0,2,1,2,66.0,40000,2,0,0
20863,31,0,1,0,2,4,2,1,6,68.0,0,0,0,2
20864,21,0,1,0,1,0,3,0,1,63.0,0,0,0,1
20866,22,0,1,2,1,1,2,0,1,65.0,0,0,0,0
20869,24,0,0,0,1,1,2,0,1,72.0,100000,1,0,0
20871,35,0,1,0,4,0,2,0,1,64.0,0,0,0,0
20872,44,0,1,0,2,0,0,0,2,62.0,0,0,0,3
20877,29,0,0,1,4,0,2,0,1,66.0,0,1,1,0
20879,19,0,1,0,2,0,1,0,0,71.0,20000,0,1,0
20883,43,0,0,0,4,4,0,0,2,73.0,0,2,1,2
20900,38,0,0,0,1,0,2,0,6,69.0,70000,0,0,3
20910,44,0,1,0,2,1,1,0,1,63.0,0,3,0,0
20912,34,0,0,0,2,0,1,0,1,75.0,40000,2,2,0
20915,34,0,0,0,4,1,2,1,3,73.0,0,1,0,3
20919,37,0,0,0,2,0,1,0,1,73.0,0,1,1,0
20934,24,0,0,0,0,0,2,1,2,71.0,0,0,0,4
20935,28,0,1,2,0,0,2,1,1,61.0,0,1,2,4
20956,33,0,0,0,0,0,2,1,0,69.0,20000,0,2,4
20972,52,0,0,0,4,1,2,0,1,71.0,0,0,1,0
20974,28,0,0,0,4,0,2,1,1,71.0,30000,1,0,0
20984,37,0,0,1,4,0,2,0,1,74.0,0,2,0,0
20988,21,0,0,2,1,1,2,1,1,65.0,20000,0,0,0
20991,65,0,1,0,0,1,2,0,1,67.0,0,2,2,0
20992,37,0,0,0,2,0,3,1,0,72.0,100000,0,0,0
20996,49,0,0,1,2,0,2,0,1,73.0,0,0,0,4
21000,19,0,1,0,2,0,2,0,1,64.0,0,1,1,0
21010,58,0,0,0,4,0,1,0,5,69.0,0,0,0,0
21012,50,0,1,1,1,0,1,0,2,63.0,0,2,0,0
21019,32,0,0,0,1,0,3,1,2,73.0,80000,1,1,0
21025,56,0,1,0,0,0,2,0,4,63.0,0,2,1,0
21028,18,0,1,0,2,0,1,0,1,63.0,0,1,0,0
21039,27,0,0,0,4,0,3,1,1,68.0,0,0,0,0
21044,23,0,1,0,1,0,2,0,1,59.0,0,0,0,0
21054,24,0,0,0,4,0,2,0,1,75.0,70000,0,0,0
21055,34,0,0,0,4,0,2,0,2,68.0,0,1,0,0
21056,52,0,0,2,4,4,2,0,6,72.0,0,0,1,0
21057,27,0,0,0,1,0,3,0,6,72.0,0,0,0,1
21064,40,0,1,0,2,0,2,0,1,63.0,0,0,1,0
21065,25,0,1,0,5,0,4,1,6,60.0,20000,0,0,0
21070,22,0,1,2,2,0,2,1,1,72.0,20000,0,0,3
21091,33,0,0,0,4,0,2,0,1,70.0,0,1,0,0
21092,19,0,0,0,2,0,2,1,1,73.0,0,1,0,4
21107,40,0,1,0,0,0,2,0,2,67.0,0,0,0,0
21113,31,0,0,0,2,0,2,0,0,70.0,0,2,0,0
21145,37,0,1,0,4,0,2,0,3,67.0,0,1,0,0
21157,62,0,0,0,4,1,2,0,1,73.0,0,2,0,0
21161,33,1,1,2,4,1,3,1,1,63.0,0,0,2,0
21166,52,0,1,0,0,1,2,1,1,69.0,0,0,0,0
21180,57,0,0,0,4,0,2,0,4,72.0,250000,2,0,0
21185,39,0,1,0,4,0,2,0,1,67.0,150000,0,1,0
21189,55,0,1,0,4,0,2,0,2,61.0,0,2,1,0
21190,42,0,1,0,1,0,2,0,3,64.0,0,0,0,0
21191,34,0,0,1,1,0,2,0,1,66.0,0,1,0,0
21200,24,0,1,0,0,0,4,0,1,67.0,0,2,0,1
21202,32,0,0,0,4,0,2,0,4,71.0,0,0,0,0
21208,24,0,0,0,1,0,1,0,2,69.0,0,1,1,0
21209,25,0,0,0,1,4,1,0,2,67.0,80000,1,1,0
21224,61,0,1,0,1,0,1,0,2,63.0,0,2,0,0
21237,22,0,0,0,4,0,3,1,1,66.0,0,1,1,3
21240,25,0,0,0,4,0,1,0,1,65.0,50000,1,0,0
21248,36,0,0,0,4,0,2,0,2,71.0,0,0,0,0
21253,24,0,0,0,1,0,2,0,2,71.0,0,0,2,0
21270,27,0,0,0,4,0,2,0,1,68.0,30000,0,0,0
21271,45,0,0,0,1,0,1,0,1,63.0,0,0,0,0
21282,30,0,0,0,1,0,2,0,1,73.0,50000,1,0,0
21286,25,0,0,0,4,0,2,1,1,72.0,40000,1,1,0
21289,26,0,1,0,0,0,2,0,1,63.0,0,1,0,0
21297,43,0,0,0,4,4,1,0,1,74.0,0,0,0,0
21304,40,1,1,1,2,0,2,1,1,65.0,20000,2,0,0
21307,23,0,0,0,4,0,1,1,1,70.0,60000,0,0,4
21317,18,0,0,0,1,0,2,0,1,74.0,100000,1,0,0
21318,31,0,1,0,1,0,2,0,1,60.0,0,1,1,0
21326,57,0,1,0,4,0,0,0,2,67.0,0,2,0,0
21331,24,0,0,0,4,2,0,0,2,66.0,80000,0,2,0
21333,20,0,0,0,0,0,2,0,1,65.0,0,1,0,0
21343,42,0,0,0,4,0,3,0,1,72.0,0,1,0,0
21353,32,0,0,0,1,0,3,0,3,71.0,0,0,0,0
21357,39,0,1,0,4,0,2,1,6,68.0,0,0,0,2
21371,26,0,0,0,4,0,3,1,2,68.0,40000,0,0,0
21376,54,0,1,0,0,0,2,0,1,64.0,0,3,0,0
21393,55,0,0,0,4,0,2,0,1,69.0,0,2,5,0
21410,25,0,0,2,0,0,2,0,1,70.0,0,1,0,1
21431,27,1,1,2,2,0,2,1,1,66.0,50000,2,0,0
21432,29,2,1,0,2,0,0,1,2,63.0,0,0,0,0
21440,24,0,0,0,1,0,2,1,1,71.0,0,1,0,0
21449,27,0,1,0,2,0,1,0,1,64.0,30000,1,0,0
21458,51,0,1,0,1,0,2,0,1,64.0,0,2,2,0
21465,27,0,1,0,2,1,1,0,1,67.0,0,1,0,0
21470,33,0,0,0,0,0,2,0,1,66.0,0,0,0,0
21474,37,0,0,0,1,0,2,0,1,69.0,0,0,0,0
21476,28,0,1,0,1,0,3,0,1,65.0,0,0,2,3
21488,56,0,1,1,1,1,0,0,2,68.0,0,0,0,0
21493,25,0,1,0,2,0,2,0,1,59.0,50000,2,0,0
21502,36,3,1,0,1,1,1,0,2,62.0,0,0,0,0
21508,27,0,1,0,1,0,2,0,1,64.0,0,1,1,0
21523,52,0,0,0,4,0,0,0,1,71.0,80000,1,0,0
21524,26,0,0,0,2,0,2,0,1,67.0,0,0,0,2
21525,24,0,1,0,1,0,2,0,1,68.0,0,0,0,1
21532,24,0,1,0,1,0,2,0,3,65.0,0,0,0,0
21535,26,0,1,0,4,0,3,0,1,65.0,0,0,1,4
21538,29,0,1,0,4,0,2,1,2,62.0,0,1,1,0
21539,23,0,1,2,2,4,1,1,1,65.0,20000,0,2,3
21543,23,0,0,0,0,0,0,0,1,70.0,0,0,0,0
21552,30,0,1,0,1,1,2,0,1,62.0,60000,1,1,0
21565,48,0,1,0,2,0,2,0,0,67.0,50000,3,0,0
21574,18,0,1,0,0,0,2,1,1,63.0,20000,0,0,1
21584,37,0,1,0,4,0,2,0,1,69.0,0,1,1,0
21588,55,1,0,0,2,0,1,1,0,66.0,0,0,1,0
21591,18,0,1,0,1,0,2,0,1,67.0,0,1,1,3
21606,29,0,0,0,1,0,2,1,1,72.0,70000,1,0,2
21626,26,0,0,0,4,0,2,0,2,71.0,0,0,1,0
21630,43,0,0,0,1,0,0,0,2,75.0,0,2,1,0
21631,30,0,1,2,1,1,2,0,2,61.0,20000,0,2,0
21641,42,0,0,0,2,0,2,1,1,64.0,0,1,1,3
21657,35,0,1,0,0,0,2,0,1,64.0,0,0,1,0
21663,26,0,0,0,4,0,1,0,1,70.0,0,1,1,0
21670,65,0,1,0,1,4,2,0,2,66.0,60000,3,0,0
21673,20,0,1,0,2,0,1,0,1,70.0,20000,1,0,0
21675,19,0,1,0,1,1,2,0,1,65.0,0,0,2,0
21681,52,0,1,0,2,1,2,0,0,65.0,100000,2,0,4
21684,40,0,1,0,0,0,2,0,1,68.0,0,0,0,0
21686,63,0,0,0,2,0,3,0,1,70.0,0,3,0,0
21687,46,0,0,0,1,0,2,0,1,69.0,150000,0,1,0
21702,25,0,0,0,4,0,2,1,1,71.0,150000,0,1,3
21712,22,0,0,0,4,0,1,0,1,71.0,0,1,0,0
21714,26,0,0,0,4,1,2,0,2,68.0,0,0,2,0
21716,58,0,1,0,4,0,2,0,2,68.0,0,2,0,0
21724,54,0,0,0,1,0,2,0,0,70.0,40000,2,0,2
21726,23,0,0,0,4,0,3,1,1,68.0,0,0,1,3
21728,34,0,0,0,0,1,1,1,2,69.0,0,1,1,0
21734,21,2,1,2,2,0,3,2,6,69.0,20000,0,0,4
21736,54,0,0,0,4,0,2,0,2,70.0,0,1,1,0
21739,25,0,0,0,4,0,2,0,1,63.0,0,0,1,0
21740,26,0,1,2,0,0,2,0,2,64.0,0,1,0,0
21741,19,0,0,0,4,0,2,0,1,66.0,20000,1,1,0
21743,29,0,0,1,4,1,1,0,1,73.0,0,1,1,0
21751,35,0,1,0,1,0,2,0,2,63.0,0,1,1,0
21757,33,0,0,1,2,0,1,1,1,70.0,0,0,0,0
21765,52,0,0,0,2,4,2,0,4,75.0,0,1,0,3
21767,46,0,0,0,1,0,3,0,6,70.0,0,0,0,0
21773,28,0,0,2,0,0,3,1,6,75.0,1000000,0,0,4
21785,22,2,1,2,1,0,2,0,4,64.0,0,0,0,0
21786,26,0,0,1,0,0,2,0,1,66.0,0,1,5,3
21798,42,0,0,0,1,1,2,0,1,67.0,0,1,0,0
21807,20,0,1,0,2,0,1,0,0,62.0,0,1,1,0
21815,62,0,1,0,1,0,2,0,1,65.0,0,2,0,0
21816,42,0,1,0,4,0,2,0,2,62.0,0,2,0,0
21818,55,0,1,0,2,0,1,0,1,66.0,0,0,0,0
21820,54,0,0,0,4,0,3,0,1,70.0,100000,3,0,0
21821,35,0,0,1,1,0,0,0,1,69.0,0,1,1,3
21829,50,0,1,0,3,0,0,0,0,64.0,20000,2,0,0
21830,28,0,1,0,4,0,2,0,1,73.0,30000,1,0,0
21831,59,0,1,0,4,4,1,0,1,64.0,0,3,2,0
21832,32,0,1,0,1,0,2,0,2,65.0,0,0,0,0
21848,38,0,0,0,1,0,2,1,6,71.0,70000,0,0,2
21852,25,0,0,0,1,0,2,0,1,74.0,0,1,1,0
21861,31,0,0,0,4,0,3,1,2,75.0,250000,3,5,1
21868,44,0,0,0,1,0,1,0,1,67.0,60000,0,1,0
21869,20,0,1,0,1,0,2,0,1,62.0,20000,1,1,0
21883,25,0,1,0,2,0,2,0,1,66.0,30000,1,1,0
21897,45,0,0,0,4,0,1,0,1,72.0,0,0,2,0
21900,46,0,0,0,3,0,2,0,1,64.0,0,3,0,0
21902,44,0,1,0,1,0,0,0,1,66.0,0,3,0,2
21907,26,0,1,0,2,0,2,0,1,67.0,0,1,0,0
21918,21,0,1,2,0,0,2,1,1,64.0,0,1,1,1
21922,55,0,0,0,1,0,2,0,1,68.0,0,0,1,0
21927,28,0,0,0,4,0,2,0,2,65.0,80000,1,1,3
21936,43,0,0,1,1,0,1,0,1,71.0,0,3,1,0
21943,24,0,1,0,4,0,2,1,1,68.0,20000,0,0,0
21944,51,0,1,0,1,0,2,1,2,63.0,20000,0,0,0
21947,63,0,1,0,2,0,2,0,1,66.0,0,2,0,0
21954,40,0,0,1,1,0,3,0,1,75.0,70000,1,0,0
21960,22,0,1,2,1,0,3,1,1,65.0,30000,1,4,1
21962,25,0,1,0,0,0,2,0,1,63.0,0,0,1,0
21979,45,0,1,0,4,0,3,0,2,65.0,0,0,1,0
21990,32,0,0,0,1,0,3,1,1,75.0,50000,1,0,1
21991,27,0,0,0,2,0,3,0,1,73.0,0,0,1,3
21997,29,0,0,0,1,0,2,0,2,70.0,80000,1,2,0
21999,43,0,0,1,0,0,3,0,2,67.0,70000,1,1,0
22001,33,0,0,0,4,0,1,0,1,72.0,0,1,0,0
22004,46,0,0,0,4,0,2,0,1,70.0,0,0,1,0
22022,36,0,1,0,2,0,2,0,2,60.0,60000,1,0,0
22057,24,0,1,2,1,0,2,1,0,70.0,30000,0,0,1
22058,36,0,0,0,4,0,1,0,1,71.0,50000,1,0,0
22066,19,0,0,0,1,0,2,0,1,71.0,20000,0,0,0
22071,48,0,0,0,4,0,2,0,1,75.0,150000,2,0,0
22073,35,1,0,0,4,0,2,1,6,70.0,0,1,1,0
22086,33,0,0,0,4,0,1,0,1,72.0,0,0,0,0
22090,38,0,1,0,1,1,2,0,1,66.0,0,2,0,0
22105,27,0,0,1,0,0,2,0,2,70.0,0,0,0,0
22114,28,0,0,0,4,0,2,0,2,66.0,0,0,1,0
22136,42,0,1,0,0,1,2,0,3,67.0,0,0,0,0
22145,33,0,0,0,1,0,2,0,1,73.0,0,0,1,0
22146,51,0,0,0,4,0,2,0,2,72.0,0,2,0,0
22151,20,2,0,0,1,0,2,1,1,64.0,0,1,0,3
22154,26,0,1,0,2,4,2,0,1,66.0,20000,1,0,1
22163,24,0,0,0,0,0,0,0,1,72.0,80000,0,0,0
22166,20,0,0,0,4,4,2,0,1,71.0,0,1,1,0
22167,29,0,1,0,4,0,0,0,1,64.0,0,0,0,0
22183,26,1,0,0,4,0,3,0,1,72.0,20000,1,0,0
22193,33,0,0,0,4,0,1,0,1,68.0,0,1,1,0
22208,27,0,0,0,4,0,2,0,1,66.0,20000,0,0,1
22214,25,1,0,1,1,0,2,0,1,73.0,0,1,0,0
22231,29,0,1,0,0,0,2,0,1,63.0,0,0,0,0
22242,22,0,1,1,4,0,1,1,1,63.0,20000,0,1,0
22244,27,0,0,1,1,0,2,0,1,72.0,0,0,2,4
22268,29,0,0,0,4,0,3,1,1,65.0,0,0,0,3
22278,35,0,0,0,4,0,3,0,1,75.0,80000,1,1,0
22280,24,0,0,0,1,0,2,0,1,72.0,0,0,0,0
22283,35,0,0,0,1,0,0,0,1,72.0,100000,0,1,0
22289,28,2,0,0,1,0,3,0,1,71.0,40000,0,0,0
22314,34,1,0,0,2,0,2,0,2,79.0,100000,2,0,1
22317,50,0,0,1,4,0,2,1,4,74.0,250000,0,0,0
22331,34,0,1,0,2,0,0,0,2,65.0,0,1,1,0
22339,22,0,1,0,5,0,2,0,1,66.0,0,1,0,0
22343,47,0,1,0,2,0,2,0,1,67.0,0,3,0,0
22355,26,0,1,0,2,0,3,0,1,63.0,0,0,0,0
22356,29,0,1,0,1,0,3,1,1,71.0,0,0,1,2
22362,64,0,1,0,4,0,2,0,6,68.0,0,2,0,0
22366,24,0,1,0,2,0,2,1,1,68.0,0,0,0,1
22369,31,0,0,0,2,0,2,1,1,74.0,60000,1,1,3
22372,27,0,0,0,4,0,1,1,1,73.0,0,0,0,0
22377,50,0,0,2,0,0,2,1,3,70.0,20000,0,0,0
22383,28,0,0,0,1,0,2,0,4,73.0,20000,0,0,3
22384,28,0,0,0,1,4,2,0,1,74.0,0,0,1,0
22401,44,0,0,0,1,0,2,0,1,74.0,100000,2,2,0
22403,24,0,0,0,1,0,0,1,0,68.0,20000,0,0,4
22409,41,1,0,0,4,0,2,1,3,74.0,0,2,1,0
22411,26,0,1,0,1,0,2,0,1,73.0,0,1,1,0
22423,38,1,0,0,0,1,1,0,6,67.0,0,0,1,0
22442,31,0,0,0,2,0,2,0,0,81.0,0,0,0,4
22463,22,0,0,0,4,0,2,0,1,73.0,0,1,1,0
22467,20,0,0,0,1,0,2,0,1,75.0,0,0,0,0
22473,27,0,0,0,2,0,2,1,1,75.0,30000,1,0,0
22477,25,0,0,0,4,0,3,1,1,76.0,0,1,0,3
22481,36,0,0,0,1,0,2,0,1,69.0,0,1,0,1
22484,33,0,1,0,2,1,2,0,1,63.0,0,0,0,0
22486,43,0,0,0,0,0,2,0,5,69.0,0,1,0,0
22487,37,0,0,0,4,0,2,0,2,75.0,0,1,0,1
22496,25,0,1,0,1,0,3,1,1,63.0,30000,1,2,0
22505,28,0,0,0,4,0,0,0,1,69.0,0,1,0,0
22525,29,0,1,1,0,1,5,0,2,62.0,0,1,0,0
22530,24,0,0,0,4,0,2,0,1,70.0,80000,0,1,0
22534,20,0,1,2,2,0,2,0,1,62.0,20000,1,0,0
22548,45,0,0,0,1,0,2,0,1,72.0,30000,2,0,0
22552,26,0,1,0,1,1,5,1,2,64.0,0,1,0,0
22554,52,0,1,0,2,1,2,0,1,65.0,0,0,2,0
22567,32,0,1,0,1,0,2,0,1,62.0,0,1,2,1
22569,21,0,0,0,2,0,2,0,1,71.0,0,1,1,0
22571,36,0,0,2,4,0,2,0,1,70.0,0,0,0,3
22575,39,0,0,0,1,4,0,0,2,73.0,0,0,2,0
22578,39,0,1,0,4,0,2,0,2,67.0,0,2,0,0
22580,28,0,1,2,4,1,3,0,1,64.0,0,1,0,0
22585,29,0,0,0,1,0,2,0,1,72.0,20000,2,0,0
22594,22,0,0,0,4,0,3,1,1,71.0,0,0,1,0
22596,29,0,0,0,4,0,2,1,1,67.0,0,1,0,0
22608,29,0,0,0,1,0,2,0,1,72.0,100000,1,1,0
22609,31,0,0,0,1,0,2,0,6,69.0,0,0,0,0
22611,43,0,0,0,0,1,2,0,2,70.0,0,2,0,0
22618,29,0,0,0,4,0,2,1,2,66.0,80000,1,1,0
22621,29,0,0,0,4,0,2,0,1,69.0,0,1,2,1
22633,38,0,0,1,4,0,2,1,1,70.0,50000,1,0,0
22642,38,0,0,0,1,0,2,0,1,71.0,0,1,1,0
22646,27,0,0,0,1,0,2,0,1,66.0,20000,0,1,1
22647,30,0,0,0,4,0,2,0,1,72.0,0,1,0,0
22650,29,0,1,0,2,0,2,0,3,63.0,0,1,0,0
22655,30,0,0,0,1,0,2,0,1,69.0,0,1,1,0
22659,29,0,1,0,4,1,2,0,2,62.0,0,0,1,0
22667,29,0,0,0,4,0,0,0,1,67.0,0,1,1,0
22670,21,0,0,0,1,0,2,0,1,75.0,0,0,0,0
22672,26,2,1,0,4,1,2,1,1,69.0,0,0,2,0
22676,58,1,1,0,2,1,2,1,4,65.0,20000,3,2,3
22684,23,0,1,0,1,1,2,1,2,64.0,0,1,0,0
22698,23,0,0,0,2,0,3,0,0,71.0,0,0,1,0
22700,25,0,0,0,5,0,2,0,1,68.0,0,1,0,4
22705,48,0,1,1,4,4,1,0,2,66.0,0,1,1,0
22711,30,0,0,0,5,4,1,2,1,70.0,40000,0,0,0
22718,25,0,0,1,3,0,3,0,1,72.0,20000,0,1,3
22723,33,0,1,0,4,0,2,0,1,67.0,20000,1,1,0
22731,59,0,1,0,0,1,1,1,1,65.0,0,3,0,0
22751,45,0,0,0,1,1,1,0,2,69.0,0,0,1,0
22757,40,0,0,1,1,0,2,0,2,71.0,150000,0,2,0
22760,27,0,0,0,4,0,2,0,2,72.0,0,1,0,0
22780,28,0,0,0,1,0,2,0,1,74.0,100000,1,0,0
22783,27,0,0,0,1,0,2,2,4,67.0,0,0,0,4
22789,33,0,0,0,1,0,2,0,2,75.0,40000,1,0,0
22795,26,0,0,0,4,0,0,0,1,74.0,0,1,0,3
22800,29,0,1,0,4,0,2,0,2,68.0,0,0,1,0
22814,26,0,0,0,0,0,2,0,4,72.0,0,1,2,0
22819,22,0,0,0,4,0,3,1,1,72.0,20000,1,0,4
22820,25,0,1,0,2,0,3,1,2,67.0,0,0,0,1
22829,34,0,1,0,2,3,2,0,2,66.0,0,0,2,0
22841,27,0,1,0,1,0,2,0,1,68.0,0,1,1,0
22845,30,0,0,0,0,0,2,1,1,71.0,0,0,0,0
22861,45,0,1,0,0,0,2,0,2,65.0,0,3,0,0
22872,56,0,0,0,0,0,1,0,1,69.0,0,0,2,0
22894,24,0,0,0,4,4,2,0,1,71.0,250000,0,0,0
22912,36,0,1,0,2,0,3,1,1,65.0,0,0,0,3
22920,44,0,1,0,1,0,2,0,1,70.0,0,1,0,0
22925,29,0,0,0,0,0,2,0,1,76.0,0,1,0,1
22927,26,0,0,0,1,0,2,0,2,71.0,0,0,0,0
22930,25,0,1,2,1,0,3,1,1,69.0,0,0,0,4
22936,27,0,0,0,0,0,3,1,1,73.0,0,0,0,0
22942,43,0,1,0,2,0,2,0,3,71.0,40000,0,1,1
22951,26,0,0,0,1,0,3,1,1,72.0,0,0,1,3
22954,24,0,0,0,1,0,2,0,1,70.0,0,0,0,0
22956,28,0,1,0,2,0,2,0,1,64.0,0,0,0,0
22966,35,0,0,0,4,4,4,1,2,74.0,0,1,0,0
22972,22,0,1,2,4,4,1,0,1,66.0,0,2,0,0
22986,27,0,1,0,2,0,2,0,1,65.0,0,1,0,0
22996,29,0,1,0,3,0,1,0,1,65.0,0,1,0,0
22999,24,2,1,1,1,0,1,0,1,65.0,0,0,0,0
23002,24,2,0,0,1,0,2,0,1,68.0,20000,1,1,3
23017,34,0,0,0,1,0,2,0,1,73.0,0,1,0,0
23019,35,0,1,2,2,0,2,0,0,69.0,0,0,0,0
23033,28,2,0,0,1,0,3,0,6,67.0,0,0,0,0
23038,28,0,1,0,1,0,3,1,1,65.0,0,0,0,4
23039,32,0,0,0,1,0,2,0,2,68.0,150000,1,1,0
23042,27,0,1,0,1,0,2,0,1,63.0,30000,0,0,0
23044,26,0,0,0,4,0,2,0,1,70.0,0,1,0,0
23049,28,0,0,0,4,0,1,0,2,71.0,70000,1,0,0
23053,61,0,0,0,3,0,1,0,1,75.0,0,0,1,0
23060,29,0,0,1,2,0,2,1,1,74.0,0,0,0,0
23061,22,0,0,0,1,0,2,1,1,66.0,0,0,0,0
23063,28,0,0,0,2,0,2,0,1,73.0,0,0,0,0
23064,47,0,1,0,1,1,2,0,4,65.0,0,2,0,0
23068,29,0,1,0,2,0,2,0,1,62.0,0,0,1,0
23081,28,0,1,0,0,0,1,0,1,64.0,0,2,1,0
23096,29,0,1,0,1,0,2,0,0,61.0,0,2,1,0
23104,24,0,0,0,4,0,2,0,1,69.0,0,1,0,0
23107,48,0,0,0,4,0,2,0,1,66.0,0,2,1,0
23108,38,0,0,0,1,4,1,0,2,67.0,70000,1,0,0
